feature01;feature02;feature03;feature04;feature05;feature06;feature07;class
-3.0028853;-2.5452113;0.19087301;2.4963856;0.7736733;-2.6535256;0.0017872673;classB
2.2507737;-2.6919022;-2.1294663;0.6062986;-1.19203;-1.5971841;0.7114568;classB
-2.1123283;-2.4336782;-1.2391247;-2.4124935;-1.9518144;1.974172;0.1302619;classB
-0.49836043;-3.117444;-1.7193266;1.4430926;-3.4189029;-1.253545;-0.35168204;classB
-2.6608794;-2.0446665;0.15902641;1.4997064;-1.5818563;-1.6058589;1.4356443;classB
3.2100828;-0.6948409;-3.9773245;1.5371649;0.9518353;-0.6974974;0.05987053;classA
-1.1967694;2.2168906;1.2410482;-0.058943175;-1.0401815;1.3000504;2.1851008;classA
-2.7348218;0.93910336;-0.3816635;-2.180193;-1.4396576;1.6373398;1.3773065;classA
-0.54151106;-1.233229;-1.593332;-1.6230344;-0.3344288;2.854278;-2.043343;classB
-3.8448868;-1.6083666;0.21242988;-0.22893208;-2.5180414;-0.5414239;-2.473263;classB
-2.3263862;2.163132;0.6287941;-3.0603411;-1.1020745;3.0779798;0.97220534;classA
-0.9475809;-1.4110945;-2.5261693;1.4849662;3.0952137;1.4347723;-0.55451834;classA
0.96445066;-0.37382922;-2.5037973;1.2058594;4.914115;-0.15798932;2.2870784;classA
-0.77141;0.33759886;-3.8249924;1.5039771;3.784817;-0.3056171;0.6239946;classA
-3.321086;-2.076605;0.11040315;1.4336648;-3.1055758;-1.0717643;1.5651543;classB
-0.8345755;-3.483325;-1.3969916;1.6690753;-0.7482253;-1.8283339;-0.4166859;classB
0.81320274;0.6595437;0.7825623;-3.3102274;-0.28911766;4.572766;-0.37966096;classA
1.709969;-3.4729214;-4.0274224;0.21612039;-0.836642;-3.4131956;1.3388785;classB
-2.8125594;-1.6711168;-1.4356974;2.0363917;-2.8145993;-2.125103;1.4080975;classB
-3.4334774;1.4114399;0.18786082;-1.4974097;0.23339844;1.4847357;1.3060937;classA
-0.25321355;-1.7007549;-1.057934;1.5053885;-3.3265772;-3.8571432;0.6797484;classB
-1.4809215;-4.425732;-1.4256401;1.038373;-4.3913774;-2.3348415;0.371576;classB
-1.4391743;-1.4827656;-0.9166298;-1.7768303;-2.2878678;0.7422598;-0.8990658;classB
-2.2980838;-0.33100408;0.045634754;1.6090086;0.26155952;-0.23185861;1.5084194;classB
-2.0499876;0.64103293;1.5491631;-0.06680992;-0.9943361;-0.57300824;2.1481144;classA
2.627688;-1.8287287;-1.5005559;1.8087485;4.059145;2.8109539;-0.37463608;classA
-0.12671033;-2.4269695;-1.169543;0.5789742;2.1845427;1.5175269;-0.95622325;classA
-1.4849039;-1.4993119;-0.45837814;2.0818725;0.17882423;-2.3923476;0.33226138;classB
-3.7363653;1.377391;-1.4661542;-0.23791075;-3.7290852;-0.6914994;-2.8258326;classB
1.7136831;-4.0494695;-5.4929385;2.182825;-1.8495821;-4.8586698;-0.73533374;classB
-3.5005152;2.210146;0.42731163;-1.4215434;-2.0585778;0.41923574;-0.24451128;classA
-4.251554;-4.9886236;-2.9703321;1.9747708;-3.0867302;-1.7930559;0.1807516;classB
-3.6093626;-2.7945445;-1.3412176;1.5582484;-3.5581634;0.8377304;0.47091287;classB
-2.065858;-3.9593208;-1.0289514;1.4928576;-2.352157;-1.0501862;0.14799711;classB
2.5274768;-2.206724;-1.1282107;1.78369;1.4160972;2.9887605;-2.0391123;classA
1.7695192;-2.4610903;-2.6866612;-2.5038853;3.6763258;2.18235;0.42915532;classA
3.057399;-2.3138802;-0.25170693;1.5676564;2.9240603;2.477738;-2.7676091;classA
0.1824401;-1.76402;-4.364828;-1.7967572;0.52933526;2.5078745;-3.3919892;classB
-1.4928272;-1.5327679;-3.2334158;-2.0050774;-3.2088854;1.4385403;-1.2605644;classB
1.5877267;-2.4950836;-2.1433942;-4.778971;-1.1016259;1.3291095;1.1624585;classB
-1.0712103;-2.518171;-2.0611012;-3.0918355;-0.58347297;2.3190737;0.48974025;classB
-1.2380675;2.0598605;-1.4650469;-1.4912319;-2.1330934;0.7563245;1.0283;classA
-3.641905;0.40981364;-4.1271;-3.732369;-0.56841433;0.7180723;-1.8220087;classB
0.76034087;-1.8773019;-1.2274876;-0.5109784;0.57141376;2.8515568;-4.292596;classB
-0.05208944;-3.1496332;-4.460275;1.0456026;-2.7420874;-1.9449745;1.7632291;classB
-3.6539986;-0.60901225;0.51794094;0.19809641;-5.174971;-1.0920477;0.20611253;classB
-0.49310032;-0.7355241;-2.6659105;-0.9498655;-0.26287764;3.2412345;-3.0431461;classB
1.0023134;-1.3704956;-0.6210969;-5.115771;-1.222513;-0.5168951;1.5179485;classB
3.9889874;1.9961532;-3.1364086;1.8901055;2.9891627;-1.4182458;2.9846356;classA
4.5293684;1.3411653;-2.871281;3.4560912;0.03871172;-0.055114772;0.44818863;classA
1.199701;-3.349419;-1.6821561;1.1712341;-0.8312324;-1.8342088;-0.049181376;classB
1.5922093;0.4237208;-2.941589;1.2005544;0.23692766;1.2250159;-0.68822044;classA
-1.4484713;0.42143634;-0.028571256;-1.9761479;-2.3313777;2.1683435;0.5123937;classA
-2.7327044;-1.2997721;-0.9071944;2.3352404;-1.2036566;-1.7684972;1.2102646;classB
-3.0169399;-2.4013524;0.7802546;2.1890483;-3.4274666;-0.76860934;-0.8748247;classB
-2.6197352;-1.2106333;-0.2074703;0.51516587;-3.7368731;1.5865598;-1.1629667;classB
-1.9398537;-0.9887451;-0.6270736;-0.88485605;-1.4820108;-0.72467387;-3.4553614;classB
0.9326706;3.300974;7.539374;2.004727;-1.0881587;-1.0224899;4.2840414;classA
-0.45579788;0.9351688;3.1365004;-1.4438666;-2.1291091;2.1974685;1.0301543;classA
-2.0859509;0.7797701;-4.3238096;-0.9854376;1.0314286;2.3066945;-4.1653957;classB
-1.6151648;-1.4625874;-0.88913846;0.42887592;-2.596168;2.0384464;-2.3652558;classB
-0.7424935;1.8276246;2.105226;-1.3269393;0.6210805;2.676413;3.0606632;classA
-1.2690117;1.8492236;-1.7032065;0.6290987;-0.04149286;-0.14522015;4.2854886;classB
-2.6370132;-0.532319;-1.604899;1.6339806;-3.118064;-1.3180988;2.1653876;classB
-1.1497906;-5.6507993;-2.1211936;2.280781;-2.7078843;-2.4938114;-1.8343639;classB
0.6244901;-0.7168797;-2.4962366;2.286721;-0.45726994;0.7746233;-3.0806334;classA
1.1286591;-2.7876182;-2.2966514;-3.2840674;1.302909;3.7124727;-1.6723623;classB
-2.85842;2.3409083;-1.9566283;1.7789737;-0.5369759;-0.42621294;4.36455;classB
-1.4033761;-1.3698694;-0.93630856;0.6242304;-4.4336085;1.0385008;-1.5718228;classB
5.8063283;-0.32685834;-2.2261436;1.4457737;1.8076994;-0.99390227;2.979749;classA
-0.3313266;-0.90366244;-0.37598073;0.51111794;-2.0984008;-0.22217065;2.1413012;classB
-2.3161535;0.5971838;0.52572805;1.5326676;-1.6163298;-1.1467706;2.0522025;classB
-1.1926877;-1.1409034;-3.833942;-2.4932122;-0.27159986;1.3780768;-2.3818774;classB
-2.157634;1.4012272;0.37467;-1.4609358;-0.8757255;3.1849163;2.5052466;classA
-2.8721628;-0.94895846;-0.6136276;0.9731179;-0.5028497;1.4528115;-3.554271;classB
-1.2810405;-0.410436;0.5829309;1.3995737;1.6490232;0.30799237;1.6834599;classB
-2.3000922;0.70482403;3.758923;-2.6004968;-0.49284902;1.5710241;0.62168604;classA
1.4909905;-3.8806736;-5.382817;1.0162157;-1.4613241;-1.8467807;0.49622583;classB
-1.3389554;1.3707956;-0.44071564;-2.79166;-1.705364;2.117317;2.3763547;classA
0.21158962;-2.5527177;-1.4659473;1.871039;-1.7656624;-1.4974812;-0.3087864;classB
-1.4797057;3.412386;0.53834385;-1.2937424;-0.38810936;2.0790854;-0.016564373;classA
-1.8024518;-1.5120101;-2.3893383;-0.12717894;-0.426839;2.7494674;-2.9476972;classB
-2.7286499;-0.54517394;-1.2793808;1.7814043;-1.6638353;-2.9541473;2.9521437;classB
-3.447437;0.4927333;-1.5585938;-2.7691126;-0.8004329;-0.76336604;-1.5010114;classB
-0.83089733;0.21182281;-2.5233662;-5.1077228;-1.7961824;5.7144446;2.7561512;classA
0.67546964;-0.3619484;-3.030435;0.8128018;-0.71500134;-4.615861;3.5510492;classB
0.053384442;-3.2726257;-2.9116735;1.0045462;-2.351231;-1.1318454;0.738107;classB
0.5176918;-1.1166693;-1.3216411;-2.3779044;-2.10024;1.3350012;0.09657614;classB
1.6104624;-3.5556989;0.6901618;-0.45463368;3.3244464;0.66461533;-2.315497;classA
-0.3339423;1.9748621;0.57391596;-3.3886971;-1.1605974;4.8201785;2.0386007;classA
-0.4033084;1.36408;1.0188594;-1.0244186;-0.8707128;0.8275469;2.5762396;classA
-2.0336645;1.4402758;4.53067;-1.1344529;-2.2040153;1.1114553;0.8187719;classA
-4.2090425;1.3142618;-1.9645939;-4.9135747;-1.0036175;3.9064653;-2.4684954;classA
-4.1796255;0.07917188;-3.1194618;-4.319634;-3.1043236;-2.183874;-0.34941357;classB
0.30967197;-0.7434213;-1.765267;1.5176924;1.9675915;0.21502523;-1.7102468;classA
1.0455385;-1.3189118;-3.6981037;0.5730785;1.0475998;-2.7393396;2.736549;classB
-1.1990794;1.6704755;0.62453526;-2.6911325;-0.40724143;4.12581;3.3652751;classA
-4.3776813;-2.8138118;0.3956833;1.6611296;-1.001447;1.9339883;0.7863773;classB
-0.39186373;-1.5495586;-0.91499895;-1.6708508;0.16707619;2.1216924;-0.90687865;classB
-0.08876731;-2.496207;-0.37032744;1.7328582;-2.9342773;-1.3754429;-1.0957255;classB
4.5471463;-0.016000161;-1.1343479;2.0349133;1.1304961;1.293811;-2.2354283;classA
0.77642214;-0.2096919;-2.877699;2.4119685;1.8306383;-1.016484;0.1977403;classA
-2.6262417;2.6985295;0.051201466;-0.8993115;-1.5460393;1.0644398;0.75304073;classA
3.6119955;-0.21957462;-2.1352787;2.0440977;1.8462809;-1.0383762;-0.148351;classA
0.0026153221;-2.5059025;-1.2727536;-1.9640605;1.3994472;2.3974118;-1.3953465;classB
2.6154816;-1.0951909;0.29712102;4.510116;3.7394187;1.2249521;-0.77292687;classA
-2.1278384;-3.3877244;-1.7257096;-3.737903;-0.86260515;2.0285027;0.49280992;classB
-3.170469;1.3806273;1.5929978;-1.9682169;-2.1357236;1.612184;-0.45940343;classA
-2.125212;-2.623735;-0.13120888;-1.907053;-2.7389693;1.7280146;0.17314932;classB
-2.682681;-1.2154868;-1.291192;-1.2002699;-3.6182168;1.1027513;0.12854558;classB
0.3828605;-2.833523;-2.6682265;1.1796267;-3.7177029;-1.195826;0.31556258;classB
1.7522606;0.6715627;-3.4930387;0.33029443;5.94206;-0.914753;3.8260832;classA
-2.919748;-2.0939422;-1.0133783;1.2162671;-5.8051963;1.2139547;1.2480989;classB
-1.8239001;-1.4528134;-3.0531995;-4.4254365;-0.9977361;0.60010785;-0.55200785;classB
-0.34464338;0.17662457;1.1215948;-3.8023195;-2.4254818;2.4841385;0.57108754;classA
-1.4889921;-1.9696126;-2.2582896;0.89548856;-4.8440595;1.1440896;1.7377168;classB
-4.614416;2.0529308;-0.88004565;0.47800875;-4.317575;-1.1084259;-1.8878076;classB
-1.8983301;2.3446264;3.1243665;-0.37228316;-1.3344506;0.3462485;1.5648742;classA
-2.1557877;-1.5234845;-0.980469;-1.0728058;-0.6414758;2.0945573;-1.1141567;classB
-0.44367686;1.0565999;-0.80581397;-4.747499;-1.1436454;4.2452555;2.182764;classA
-3.2201595;-1.5172234;0.046533536;0.46914127;0.46844825;-1.2587762;4.226809;classB
2.4136446;3.1287093;1.6906534;-0.9366291;-1.114682;2.9191206;3.868508;classA
1.8553603;-0.9818037;-1.414831;2.4918416;1.4102359;1.7516596;-1.7953997;classA
-2.0563595;-1.2940495;-0.6696224;-1.4851574;-3.373698;0.64659435;-1.2012742;classB
-3.110221;-0.5590836;5.176451;-2.079661;-1.6000817;0.8439346;1.514542;classA
0.14854902;-0.6646938;-0.6977834;0.6799484;1.7072974;-3.6808171;2.5982141;classB
-1.4373004;-1.580025;-0.72467256;0.350013;-2.5566795;1.6441838;-3.1550725;classB
-1.8263059;0.0050711073;-0.7767566;-1.7447246;-2.9718502;-0.87387794;-1.5261506;classB
-2.0079315;-2.2685273;-1.3413184;1.0794908;-1.6565055;0.8433308;1.472803;classB
-1.1801933;3.4317663;1.7627777;0.85756916;-1.3590956;-0.7243818;0.85595447;classA
-0.43490648;1.3085326;1.6286412;-1.9081659;0.43402728;2.1158416;2.2128947;classA
-5.4641047;-2.2125847;1.0078435;1.7488998;-3.25367;0.60901785;1.5858053;classB
-0.26525834;-2.4911342;-1.152798;2.1266236;-1.5264612;3.7140372;-3.139468;classB
-3.0130723;2.1646917;-1.5788302;-2.5208962;-0.3475071;0.0424805;-1.5918734;classA
0.45050067;-3.5109558;-2.774141;-3.1500325;2.1182668;4.9484067;-0.35631046;classB
-3.5477083;1.3633885;-2.307069;-2.864182;-2.490217;-0.45133442;-0.7102989;classB
1.5231208;-1.8197016;-0.46248886;1.4135038;0.6282718;1.0221453;-3.062216;classA
0.9313789;-3.6349142;-0.292882;2.264322;3.3639219;3.7134585;-0.7849205;classA
0.4970478;-1.8652667;-2.2093956;0.7417103;-2.6400514;-2.080653;1.4009571;classB
-3.7351093;-0.44870672;-0.52189356;-1.5222067;-3.2324162;-0.37260297;-1.6758616;classB
-0.7393156;-0.4024724;0.38607275;0.35756084;-0.5938256;1.8181821;-3.1022358;classB
2.294411;3.0163271;-3.1710312;0.46719676;2.9853947;-3.727339;5.325037;classB
-2.6848347;-1.7758719;-2.64077;-1.1449821;-0.3106869;2.2650244;-3.3408973;classB
-2.84634;-0.43986154;-0.09232633;-4.6086574;-1.6127572;5.4057035;-1.1792965;classA
-0.32984385;-2.230324;-1.0810356;-1.1532241;-0.86320764;2.9293032;-0.6842272;classB
-0.0029634028;-2.4897685;-2.0790133;-1.4774137;0.45829308;3.3372676;-1.868688;classB
-1.6939539;-0.64656526;-1.4168758;4.939405;1.2306362;3.137478;-3.252382;classA
-0.56328;-0.3886774;-0.9205742;1.613173;-3.8410926;0.28322005;0.301991;classB
0.8680622;2.6110685;-2.188764;-2.358141;-0.23803176;-0.46991068;-3.225887;classB
-1.2799722;-5.360791;-3.298476;1.5426626;-5.4048376;-0.21383889;-0.89432627;classB
-3.1651723;2.1100085;-2.0959935;-3.2667515;1.6805234;2.8821483;0.5088845;classA
-0.4713709;-2.2699215;-2.5798104;-3.5072029;-0.11044602;1.4266131;-0.45401466;classB
-4.507721;1.3558882;1.3178592;-3.5803246;-2.8080506;2.993408;2.5310383;classA
1.9380517;-0.987539;0.039018948;0.8285395;0.78453404;3.3114977;-3.1741314;classA
4.158122;-0.6505491;-2.11861;1.6704673;1.6016526;2.0128899;1.4396124;classA
-0.2581317;-3.8622568;-2.2361884;1.3969693;-1.5378597;-1.7091321;-0.22870068;classB
-0.396824;0.8218344;-0.06186192;-2.3526318;-1.7062187;0.45916864;1.9447616;classA
2.5469847;0.5265045;-3.5028734;3.5617526;1.6826656;0.7821339;1.0631323;classA
0.52519536;-5.647651;0.51517135;1.2378552;0.063525304;3.5690553;-6.6057215;classA
0.32538193;-1.9859672;-0.70854723;-1.6298224;-1.0424178;1.351207;-1.1713141;classB
0.36764774;-2.5320687;0.8273774;3.3368883;0.4262513;3.7639768;-5.599629;classA
2.5015414;-3.1337192;-0.61349314;2.1687372;0.96606594;3.0444925;-3.3558736;classA
-0.19305788;-2.1387765;-2.2776997;2.169055;-0.318415;-5.290427;-0.053743444;classB
1.8385164;0.032672375;-3.7659075;-1.1041406;3.108608;-1.243703;1.5706309;classA
0.45142594;-1.2244941;-1.8114061;2.0134146;3.074058;-0.086291336;0.54341453;classA
0.45259622;-1.9407322;-3.0224192;0.5631935;0.82977885;-2.3233213;2.7873423;classB
-0.5737742;-4.859105;-0.62013906;-0.45054397;0.979898;4.5263495;-1.3745114;classB
-0.13899787;2.1259673;-2.0825543;0.18573086;-2.936019;0.7612883;4.414277;classB
-0.5009619;-1.7003853;-1.7377791;0.1292007;-0.4212254;-1.6857063;3.3256571;classB
1.73478;-0.027416296;1.0011665;1.8609102;-0.7642713;2.4447472;-2.3167286;classB
1.262339;-2.2831233;-0.025166066;2.725561;2.575003;2.0464995;-1.4967549;classA
-0.4613657;-1.943826;1.0713028;5.6210365;0.44258812;4.471829;-4.0052986;classA
0.8999906;-1.4631258;-2.0520093;2.11222;3.585365;-0.3981962;0.045527663;classA
-3.3150928;-2.8733547;-0.82284075;1.0912778;-2.8444664;-0.104496896;2.0887218;classB
2.8488007;-1.8457172;-2.4338248;0.02763007;2.2565718;2.1051972;0.40238664;classA
1.4203782;-0.47624278;-2.044791;0.33282307;0.05597315;0.95537454;-0.80414635;classA
0.09884341;-2.4780293;-0.23403119;0.50072;1.3765179;1.8019105;-4.1455293;classA
-1.441308;-1.4165988;-0.8839034;-1.0856347;1.0641854;2.7325335;-1.6786851;classB
0.83406216;-0.541811;-3.2445176;0.9929202;-0.94199896;-4.793859;2.3327703;classB
-0.92636496;-1.0023172;-0.25532728;2.196811;-0.66065156;-0.5408454;0.05670112;classB
-2.0600476;-3.017105;-1.4924399;-2.4285412;0.41881058;2.6080868;-0.09473255;classB
0.38980487;-4.415838;-1.8522142;1.7982392;-1.1849709;-4.129347;-1.0543152;classB
-2.1819506;2.958801;-1.2633318;-2.1786664;-0.34276798;1.9546365;1.3270049;classA
-1.9376113;-1.1277232;-1.0399183;1.8834901;-1.173029;0.71469164;1.0746105;classB
-1.1435266;-4.0976915;-0.24084269;1.3184777;-4.615161;-1.324658;-1.4249434;classB
-2.435193;0.9898657;2.0529294;-1.8109539;-1.8659729;1.0835555;3.6931033;classA
-1.745349;-2.925286;-1.2659411;1.5237795;-2.0025806;-2.0461862;0.74781865;classB
0.95380497;-0.9672278;-2.818588;1.757772;-0.77265614;0.83540756;-3.1922255;classA
-0.78950214;-2.889175;-0.5159897;1.5100582;2.285876;2.0345428;-3.370894;classA
-4.3351173;-0.79357606;-0.73657763;-1.614538;-1.3813994;1.2193481;-0.87143594;classB
1.5489074;-2.0352857;-2.4163947;0.59821624;2.7754264;0.36983767;-0.11236653;classA
-2.0562997;-3.1375637;0.06475736;1.6276625;-2.9585738;0.4001901;-0.3595928;classB
-2.1272397;-2.5749779;-0.9447863;-1.4408597;-4.6121535;0.8309059;1.0662906;classB
1.0989552;-2.7902863;-1.4745411;1.2617818;-2.18396;-0.6881144;-1.0036892;classB
2.2124937;-4.2545643;-3.3200076;1.1918367;0.68839973;-4.3260565;-0.38300425;classB
-0.059179433;-1.8012048;-0.8509806;3.20024;2.7402725;3.3925936;-2.2858245;classA
-1.1049783;-3.6389732;-0.666111;-3.462709;0.18399394;1.2523017;0.84370667;classB
0.3835092;2.375724;1.9072149;-1.9131535;-0.19102424;3.0549858;1.1360917;classA
1.7570686;-3.9802885;0.45168337;1.7363197;1.2375456;3.4805572;-5.7123947;classA
-1.6083623;-0.3892319;-1.638666;-0.72574955;-3.6731453;1.7032739;-0.7333874;classB
-2.9287243;2.6450708;1.0205488;-1.7201848;-2.1010323;0.72653043;-0.46309963;classA
-1.297559;-5.6614356;2.1053746;-1.9780017;-2.6744225;2.1246428;2.276351;classB
0.31645414;-0.6902643;-3.1694336;1.5362326;-0.33305416;0.024294686;-3.0109525;classA
-1.4470794;-3.7542167;-3.142997;1.1746442;-0.827278;-2.146007;1.3017348;classB
2.28693;4.288606;0.8417994;-1.5021127;-0.8002354;2.6713197;2.643421;classA
3.2793274;-0.81849;-1.9490855;0.9442701;0.18416424;1.9865463;-2.9099517;classA
-3.5570142;-2.2838476;-2.0356154;-0.7702816;-1.1233462;2.3338754;-2.2927399;classB
1.1584008;-0.3606497;-2.4220326;2.0370367;-0.23865566;2.2106812;-1.6166663;classA
1.1467594;-2.806252;-1.7609812;-1.2470473;1.7300192;3.1456273;-1.5561169;classA
0.13925512;0.9645314;-2.5488696;0.2875833;-2.12579;-0.8552418;4.2462244;classB
1.6392881;-1.7548393;-1.8473477;2.66167;0.12376059;2.9382179;-2.7879019;classA
-0.6902657;2.5878084;-2.3915446;-2.3983135;-1.4145242;3.1391568;0.4124722;classA
-1.4811174;-0.40801474;-1.6981814;-0.2417539;-0.50711757;3.035184;-2.332154;classB
0.30357552;-0.04775443;-2.0250807;1.7819526;0.75569427;-3.1391008;1.3942317;classB
-2.2362764;-4.0907607;-2.4320037;1.9899364;-3.8933518;-0.85108376;-0.63032264;classB
-1.4074252;3.3463497;2.1242206;0.20584351;-0.89811724;-1.3643425;1.8735905;classA
-4.679042;-0.9581399;-2.2663944;-0.8434158;-2.0052512;1.7505559;-2.0231988;classB
-2.0679533;4.628086;0.33001515;0.36023998;-0.024145659;-1.5175655;6.630081;classB
-1.5691344;3.0608177;5.2276525;0.28340858;-0.10691751;0.70449245;1.4100281;classA
0.21365914;-1.8790647;-0.41027114;-0.13103867;4.7385077;-0.6194588;-0.035358336;classA
2.3266678;-1.8767185;-1.4394855;-1.3281741;-0.19631551;2.4342687;-1.4657321;classA
-3.9808068;2.3139942;1.985996;-0.32107309;-1.6716237;-1.8691815;-1.7533826;classA
-1.6188823;-2.3693008;-2.207444;0.6695997;-1.3214104;4.7700744;-2.9255776;classB
0.10468622;-2.7131898;-0.9941683;1.1442934;-1.6788833;-5.21554;0.39320248;classB
4.96296;-1.1668677;-2.1887596;-0.9080322;0.89241254;0.33509254;-1.005008;classA
-1.4876815;0.9805925;-2.1026452;1.1752452;-1.3604342;-1.2521445;4.282974;classB
0.3621954;-1.7684457;-2.1798089;1.314607;0.18027966;-3.5259652;1.5385699;classB
-1.2549896;1.156465;2.2974699;-1.7266773;-0.14339307;0.15581107;0.2752991;classA
2.1144435;-0.43940178;-2.5387137;-0.07904379;2.0037034;1.49096;1.745647;classA
-1.3158829;-1.9822972;0.33272684;0.036506683;-2.4621537;2.6292734;-0.94832265;classB
2.093956;1.8213714;-4.963116;0.8095721;3.40623;-4.770649;4.7854066;classB
-3.6090832;0.21086216;0.991363;-6.2909117;-1.2342682;5.20356;-0.7714753;classA
-5.718901;0.463175;2.3936906;2.7311063;-5.0524845;3.2338545;0.42087147;classB
-1.2839216;-0.50337714;-2.7716634;0.24824527;2.3482482;0.3634109;-0.2645516;classA
-1.246533;-1.8197334;-0.0129446145;0.94070435;3.1167185;1.559877;-1.3435463;classA
-0.62128586;-4.3187647;-0.22150826;2.240673;-2.8267972;-1.6862308;-2.3749714;classB
-2.9918227;-3.4871101;-1.4951063;2.0356627;-3.1700845;1.9773382;-0.36338502;classB
1.1540617;-3.4321618;-1.8717623;-1.589597;-0.011128078;3.2391267;-1.4878277;classB
0.24489579;-0.95389116;-1.3204446;2.907313;1.2480223;2.7102377;-2.308442;classA
-1.955442;-3.8030944;-0.13274397;5.1341815;3.7377632;4.839092;-5.1570954;classA
-2.1859295;1.8324496;-2.900892;1.5568786;2.9865127;-3.353638;5.4947805;classB
-2.1189616;1.4996995;-1.1722827;1.6780144;-0.84414995;-0.9773504;3.1063027;classB
-0.63760054;2.235894;-0.41606018;-2.6692321;-1.230716;4.796518;1.4876822;classA
3.1804984;0.2259199;-1.5962975;0.13638863;5.337774;-0.8577668;2.891748;classA
-2.5179238;0.5695226;0.21032144;-0.89089113;-3.5937037;1.1857662;3.3247924;classA
0.25437993;0.18345696;2.5426214;-1.99773;-1.3747821;1.2418348;1.8590614;classA
-2.190953;-2.4687908;-1.6905005;1.5483103;-1.6642362;0.23819968;0.6079168;classB
-1.4896998;-3.0809104;-2.7827468;-0.02036236;3.8167841;1.5995144;-1.4994867;classA
3.885419;-0.20900281;-2.8606923;2.0421293;1.8779732;-0.13639638;-0.4225906;classA
1.6108221;0.42521164;-1.220917;3.0125027;2.9912982;0.9840801;-0.637778;classA
-1.60214;1.7785335;1.4714768;-1.2930714;-1.8647528;2.7131772;1.1210428;classA
1.3823651;-1.7351649;-1.9314296;2.5817087;1.0296204;3.5367253;-0.10692184;classA
-0.67669284;1.8358228;-3.1543214;0.8582044;1.5422201;-3.182448;5.444558;classB
-1.5583111;-3.8525872;-2.3114598;1.6146067;-3.5872285;-2.6272848;0.60354495;classB
-5.104675;1.4011046;-1.7250959;2.5844357;-0.5453163;0.51838285;4.069708;classB
0.74501747;-4.4588985;2.7881696;3.0920548;0.63545704;4.2811623;-4.8078103;classA
-1.7636002;0.0062631704;-2.8152246;1.2100751;-3.169424;1.6098683;-4.696112;classB
2.0759451;-2.2795348;-0.35325006;2.9907148;0.9906818;2.2184203;-2.7945657;classA
-0.19962093;1.6858122;2.1552176;-1.5763066;-0.7824507;4.4129324;3.635839;classA
-1.5324324;1.8383882;-1.0281861;-3.899714;-1.0178005;5.0691;2.3804185;classA
-1.3315034;2.3045433;0.63618004;-2.4083638;-0.18828277;4.01339;-0.400019;classA
-2.594042;-1.3174815;0.42365193;-2.7556999;-1.6653014;-1.6027513;-0.2708774;classB
1.0665671;-0.8557389;-3.038618;-3.045026;1.838268;1.7225329;-3.0031128;classB
-1.2690006;1.707589;-1.0210197;-2.8481693;-2.906315;2.1775756;-0.12919495;classA
-5.0845404;-1.4269925;-2.2633827;-0.33728603;-3.646217;0.8688425;-3.1621253;classB
-2.3853161;-1.474422;-1.6455424;2.4919157;-1.596232;3.0838208;-5.1799664;classB
1.4829165;-0.26368284;-0.3104034;4.328292;0.023800896;1.1691407;-2.9933443;classA
-1.0768855;-0.55933595;2.6164227;-2.6371357;-1.0623137;2.3418808;0.57577;classA
1.4269766;-1.0155624;-3.2929444;-0.35182327;0.059202764;1.1569966;-0.6873843;classA
-5.5332675;-0.62799525;-0.8457743;2.5357754;-3.3220444;1.5915153;1.6413199;classB
-4.060841;2.8048372;1.8701458;1.9464246;-0.14405826;-0.65597135;3.54631;classB
-3.4176428;2.0495605;1.1939043;-1.1884701;-1.4923372;1.0485594;-0.15036263;classA
-2.9945178;0.8776853;-1.3340266;-2.1272483;-1.3549141;-0.7409373;-1.4265313;classB
-3.370714;-2.7184632;-0.8466572;-1.7109101;-2.0938246;0.999562;-0.6867026;classB
3.286235;-0.9695395;-0.76372445;3.2058492;-0.5023679;1.4488963;-3.359148;classA
-2.8054879;0.27489004;1.0727813;-2.3423738;-3.8895195;1.3027904;1.0844572;classA
-1.6553384;2.303752;-0.3648965;0.28778273;-2.1464033;-0.20424423;1.6469095;classA
2.89315;-1.7495368;-3.2017334;-0.82509476;2.636023;-0.17889643;0.40420455;classA
-1.8369194;1.5727485;1.823482;-1.1561524;-2.1063745;1.5926241;2.2696354;classA
2.3477335;-1.0711404;-1.9490631;2.1915877;1.485243;-1.2134881;-0.92143;classA
0.037892204;2.9445722;1.6977936;-0.7315093;0.73299015;1.7219107;3.707167;classA
-3.2995849;-1.5983138;-0.0732085;2.5702815;-4.364309;1.6645458;-0.22393319;classB
1.6974126;0.432518;-2.3339958;2.5911052;0.51804596;1.6201751;-0.6294515;classA
-0.089073494;-1.1255085;-2.5979743;3.4142077;1.9899986;1.3927894;-2.3917978;classA
-4.570134;-0.21313697;-0.96671027;-0.3207903;-4.3264303;0.17721123;-2.6346688;classB
-0.5293921;-1.6844561;-4.540852;1.2784302;-2.053706;-2.0116117;2.0319324;classB
-1.3749155;0.4941286;0.820221;-2.07984;-2.887941;0.7906701;0.057094473;classA
-0.4581653;1.2095203;-0.14796065;-2.0580177;-0.1826008;1.704346;1.1395502;classA
-1.8321095;-3.1108365;-2.0680032;0.90502304;-2.8319633;-1.5101367;2.0683374;classB
-0.9210643;-5.0645914;-3.3918653;-1.7091192;1.9789976;4.8785577;-3.0840073;classB
-3.473423;1.3510039;-1.6321466;1.2512479;-1.1823812;-1.2708528;4.04039;classB
